w_word	x_word
1111222233334444	1112221333244434
1111222233334444	1122113322443344
1111222233334444	1211132224333444
1111222233334444	1122113324243344
1111222233334444	1122131322443344
1111222233334444	1212113322443344
1111222233334444	1122113322443434
1111222233334444	1112221333444234
1111222233334444	1122113324432344
1111222233334444	1112223331244434
1111222233334444	1122133212443344
1111222233334444	1122112333244434
1111222233334444	1211123322443344
1111222233334444	1123211432243344
1111222233334444	1231114222333444
1111222233334444	1122113432243344
1111222233334444	1211134222333444
1111222233334444	1123211322443344
1111222233334444	1231112224333444
1111222233334444	1112223331444234
1111222233334444	1122133214432344
1111222233334444	1122113322344434
1111222233334444	1211132223443344
1111222233334444	1122113432432344
1111222233334444	1123213212443344
1111222233334444	1122123331444234
1111222233334444	1231114222343344
1111222233334444	1122113434232344
1111222233334444	1123231212443344
1111222233334444	1212123331444234
1111222233334444	1231114222343434
1111222233334444	1112223313444234
1111222233334444	1122123331244434
1111222233334444	1231112432243344
1111222233334444	1123211432432344
1111222233334444	1112223334144234
1111222233334444	1122131322344434
1111222233334444	1212113432243344
1111222233334444	1123211322443434
1111222233334444	1112223334441234
1111222233334444	1122133212344434
1111222233334444	1211123432243344
1111222233334444	1234111222333444
1111222233334444	1112223431344234
1111222233334444	1122134312432344
1111222233334444	1123212331244434
1111222233334444	1231123212443344
1111222233334444	1123212433144234
1111222233334444	1231124321432344
1111222233334444	1123211432344234
1111222233334444	1231114223432344
1111222233334444	1122134321243344
1111222233334444	1231112322443344
1111222233334444	1123214321432344
1111222233334444	1122113323444234
1111222233334444	1112223433144234
1111222233334444	1122134321432344
1111222233334444	1123211322344434
1111222233334444	1231112223443344
1111222233334444	1112223433441234
1111222233334444	1123213212344434
1111222233334444	1122123433144234
1111222233334444	1234111222343344
1111222233334444	1112223434341234
1111222233334444	1123231212344434
1111222233334444	1212123433144234
1111222233334444	1234111222343434
1111222233334444	1231112422333444
1111222233334444	1123213214432344
1111222233334444	1122133213444234
1111222233334444	1211134222343344
1111222233334444	1123213412432344
1111222233334444	1123123213444234
1111222233334444	1231124321344234
1111222233334444	1231112432342344
1111222233334444	1123213421243344
1111222233334444	1231124212333444
1111222233334444	1123212331444234
1111222233334444	1231123214432344
1111222233334444	1123214321344234
1111222233334444	1231142213432344
1111222233334444	1122113432344234
1111222233334444	1211134223432344
1111222233334444	1123213421432344
1111222233334444	1123213213444234
1111222233334444	1122134321344234
1111222233334444	1231112422343344
1111222233334444	1123213441232344
1111222233334444	1123212313444234
1111222233334444	1123124321344234
1111222233334444	1231112432344234
1111222233334444	1231141222333444
1111222233334444	1212113324432344
1111222233334444	1122133212443434
1111222233334444	1211123324243344
1111222233334444	1123214312432344
1111222233334444	1122123313444234
1111222233334444	1231124321243344
1111222233334444	1231112432432344
1111222233334444	1123214321243344
1111222233334444	1231142212333444
1111222233334444	1122112333444234
1111222233334444	1211123324432344
1111222233334444	1123234112432344
1111222233334444	1231123213444234
1111222233334444	1231124321342344
1111222233334444	1231112423432344
1111222233334444	1123234411232344
1111222233334444	1231112323444234
1111222233334444	1234112212333444
1111222233334444	1122123334441234
1111222233334444	1231142212343344
1111222233334444	1211123432432344
1111222233334444	1234121212333444
1111222233334444	1212123334441234
1111222233334444	1231142212343434
1111222233334444	1211123434232344
1111222233334444	1212113324243344
1111222233334444	1122131322443434
1111222233334444	1212113432432344
1111222233334444	1123213212443434
1111222233334444	1122123334144234
1111222233334444	1231141222343344
1111222233334444	1212113434232344
1111222233334444	1123231212443434
1111222233334444	1212123334144234
1111222233334444	1231141222343434
1111222233334444	1122123431344234
1111222233334444	1234112321243344
1111222233334444	1123212433441234
1111222233334444	1123214312344234
1111222233334444	1122123433441234
1111222233334444	1234112212343344
1111222233334444	1122123434341234
1111222233334444	1234121212343344
1111222233334444	1212123433441234
1111222233334444	1234112212343434
1111222233334444	1122134323441234
1111222233334444	1231124212343344
1111222233334444	1231123421432344
1111222233334444	1234112213432344
1111222233334444	1122134312344234
1111222233334444	1231123421243344
1111222233334444	1234112321432344
1111222233334444	1123214323441234
1111222233334444	1123123421344234
1111222233334444	1234112321344234
1111222233334444	1123213442341234
1111222233334444	1123213412344234
1111222233334444	1123123423441234
1111222233334444	1234123112344234
1111222233334444	1231123442341234
1111222233334444	1234112312342344
1111222233334444	1123123442341234
1111222233334444	1234112312344234
1111222233334444	1123124323441234
1111222233334444	1231124312344234
1111222233334444	1231123441232344
1111222233334444	1234112312432344
1111222233334444	1231123412432344
1111222233334444	1234123112432344
1111222233334444	1231124323441234
1111222233334444	1231124312342344
1111222233334444	1123212431344234
1111222233334444	1231124312432344
1111222233334444	1123213421344234
1111222233334444	1231124213432344
1111222233334444	1123213423441234
1111222233334444	1123234112344234
1111222233334444	1231123421344234
1111222233334444	1234112321342344
1111222233334444	1123234412341234
1111222233334444	1231123412344234
1111222233334444	1234123411232344
1111222233334444	1234112323441234
1111222233334444	1234123112342344
1111222233334444	1231123423441234
1111222233334444	1212123434341234
1111222233334444	1234121212343434
1111222233334444	1234123412341234
1111222233343444	1122113322443344
1111222233343444	1112221333424434
1111222233343444	1122131322443344
1111222233343444	1212113322443344
1111222233343444	1211132224334344
1111222233343444	1122133214434234
1111222233343444	1112223313424434
1111222233343444	1112223314324434
1111222233343444	1122133214324434
1111222233343444	1122113324324434
1111222233343444	1231142213324434
1111222233343444	1122113324434234
1111222233343444	1112223413324434
1111222233343444	1122113323424434
1111222233343444	1234112213324434
1111222233343444	1123124213324434
1111222233343444	1122123413324434
1111222233343444	1123123214324434
1111222233344344	1234112312423434
1111222233344434	1122113322443344
1111222233344434	1211132224333444
1111222233344434	1234123412312344
1111222233433444	1231123424134234
1111222233443344	1231112423323444
1111222233443344	1231112432234434
1111222233443344	1231124323123444
1111222233443344	1234112323123444
1111222233443344	1123213442123434
1111222233443344	1231123442123434
1111222233443344	1231124323124434
1111222233443344	1234112323124434
1111222233443344	1231124324123434
1111222233443344	1123234412123434
1111222233443344	1123213414223434
1111222233443344	1123213424123434
1111222233443344	1231123414223434
1111222233443344	1234123412123434
1111222233443434	1231112432234344
1111222234333444	1112221333244434
1111222234333444	1122113322443344
1111222234333444	1234123411234234
1111222234334434	1122113322443344
1111222234334434	1122113432432344
1111222234334434	1231114222343344
1111222234334434	1231112432243344
1111222234334434	1211134222343344
1111222234334434	1231112432342344
1111222234334434	1123213441232344
1111222234334434	1231124321342344
1111222234334434	1123234411232344
1111222234334434	1231123441232344
1111222234334434	1234112321342344
1111222234334434	1234123411232344
1111222234343344	1231112432323444
1111222234343434	1122113322443344
1111222323433444	1112223133244434
1111222323433444	1211132243234344
1111222323433444	1211132243243344
1111222323433444	1122134132243344
1111222323433444	1234121132243344
1111222323433444	1231142233144234
1111222324333444	1234123121234434
1111222324333444	1234123121234344
1111222332343444	1211132224334344
1111222332343444	1112223134324434
1111222332343444	1112223314324434
1111222332343444	1122113324324434
1111222332343444	1231142213324434
1111222332343444	1122113324434234
1111222332343444	1123124213324434
1111222332343444	1122134123324434
1111222332343444	1123123214324434
1111222332344434	1211132224333444
1111222332433444	1211132224334344
1111222332433444	1234112123234344
1111222332433444	1234123124134234
1111222332443344	1234123123123444
1111222332443344	1234123124123434
1111222332443434	1234112123234344
1111222333243444	1234112123434234
1111222333243444	1234121123434234
1111222333423444	1122113324243344
1111222333423444	1112223133244434
1111222333423444	1211132243243344
1111222333423444	1122134132243344
1111222333423444	1211132234243344
1111222333423444	1212113324243344
1111222333423444	1234121132243344
1111222333423444	1231142233144234
1111222333424434	1211132224333444
1111222333442434	1234112123234344
1111222333444234	1211132224333444
1111222333444234	1234123123123444
1111222334432344	1234123121234434
1111222334432434	1234123121234344
1111222342333444	1122113324243344
1111222342333444	1211132224334344
1111222342333444	1122113324234434
1111222342333444	1112223314324434
1111222342333444	1122113324324434
1111222342333444	1112223334124434
1111222342333444	1231142213324434
1111222342333444	1122113324434234
1111222342333444	1212113324243344
1111222342333444	1123124213324434
1111222342333444	1123123214324434
1111222343234434	1122113322443344
1111222343234434	1211132224333444
1111222343323444	1122113322443344
1111222343323444	1234112212343344
1111222343323444	1234123112344234
1111222343324344	1234112212343434
1111222343324434	1122113322443344
1111222343324434	1211132224333444
1111222343324434	1234112212343344
1111222343324434	1234123112342344
1111222343344234	1211132224333444
1111222343434234	1211132224333444
1111223223344344	1123211344223434
1111223223344344	1231121243323444
1111223223344344	1231141232323444
1111223223344344	1123211342423434
1111223223344344	1234111232323444
1111223223344434	1123211342432344
1111223223344434	1231121243323444
1111223223344434	1123231244312344
1111223223344434	1234111232323444
1111223223434434	1123211344232344
1111223223443344	1123211344223434
1111223223443344	1231121243323444
1111223223443344	1234111232234434
1111223223443344	1234121233123444
1111223223443434	1234111232234344
1111223224334434	1234121231342344
1111223243323444	1234121212343344
1111223243324344	1234121212343434
1111223322344344	1123211344223434
1111223322344344	1231121243323444
1111223322344344	1234111234223434
1111223322344344	1234121123323444
1111223322344434	1123231124432344
1111223322344434	1231121243323444
1111223322344434	1231121234432344
1111223322344434	1123231244312344
1111223322344434	1234121123323444
1111223322344434	1234121234312344
1111223323244434	1123211342432344
1111223323244434	1231121243323444
1111223323244434	1123231244312344
1111223323244434	1234111232323444
1111223323442344	1234111232234434
1111223323442434	1234111232234344
1111223323444234	1231121243323444
1111223323444234	1234121233123444
1111223324324434	1234121231342344
1111223324432344	1234121231234434
1111223324432434	1234121231234344
1111223344223344	1213241312233444
1111223344223344	1213121223344434
1111223344223344	1212121334432434
1111223344223344	1212133442132434
1111223344223344	1213241321233444
1111223344223344	1213122312344434
1111223344223344	1112233442132434
1111223344223344	1213243112233444
1111223344223344	1213211223344434
1111223344223344	1211122334432434
1111223344223344	1231121223344434
1111223344223344	1231122312344434
1111223344223344	1234111223432434
1111223344223344	1234121312233444
1111223344223344	1213243112342434
1111223344223344	1234121321233444
1111223344223344	1123243112342434
1111223344223344	1213121223443434
1111223344223344	1213122313442434
1111223344223344	1231121423342434
1111223344223344	1213231213442434
1111223344223344	1231121423243434
1111223344223344	1231121323442434
1111223344223344	1212132313442434
1111223344223344	1231121434232434
1111223344223344	1212131323442434
1111223344223344	1231121324243434
1111223344223344	1213121323442434
1111223344223344	1231121324342434
1111223344223344	1234121213432434
1111223344223344	1213122413432434
1111223344223344	1213241213432434
1111223344223344	1213141223432434
1111223344223344	1123122413432434
1111223344223344	1123241213432434
1111223344223344	1212132413432434
1111223344223344	1212131423432434
1111223344223344	1123122413342434
1111223344223344	1213122431342434
1111223344223344	1123122431342434
1111223344223344	1123122434132434
1111223344223344	1212132431342434
1111223344223344	1123142324132434
1111223344223344	1212133441232434
1111223344223344	1123231424132434
1111223344223344	1212133421342434
1111223344223344	1213241321342434
1111223344223344	1123231414232434
1111223344223344	1213142321342434
1111223344223344	1123241213342434
1111223344223344	1213122431243434
1111223344223344	1123241323142434
1111223344223344	1123241324132434
1111223344223344	1212133421243434
1111223344223344	1123241312342434
1111223344223344	1123241312243434
1111223344223344	1213241321243434
1111223344223344	1123241314232434
1111223344223344	1213142321243434
1111223344223344	1123243412132434
1111223344223344	1213243411232434
1111223344223344	1123243411232434
1111223344223344	1212121334342434
1111223344223344	1212133424132434
1111223344223344	1213241312243434
1111223344223344	1213121224343434
1111223344223344	1234121312243434
1111223344223344	1213241312342434
1111223344223344	1234121213243434
1111223344223344	1213241212343434
1111223344223344	1234121212343434
1111223344223344	1212132314342434
1111223344223344	1213231424132434
1111223344223344	1213142312243434
1111223344223344	1213231214342434
1111223344223344	1213121434232434
1111223344223344	1212133423142434
1111223344223344	1213241314232434
1111223344223344	1213121423243434
1111223344223344	1212132334142434
1111223344223344	1213231414232434
1111223344223344	1213141223243434
1111223344223344	1213122314342434
1111223344223344	1212131434232434
1111223344223344	1213142323142434
1111223344223344	1213231214243434
1111223344223344	1213121423342434
1111223344223344	1212132413342434
1111223344223344	1213241324132434
1111223344223344	1213122413243434
1111223344223344	1212131324342434
1111223344223344	1213122434132434
1111223344223344	1212133412243434
1111223344223344	1213241213342434
1111223344223344	1213121324243434
1111223344223344	1212132434132434
1111223344223344	1213243412132434
1111223344223344	1213241213243434
1111223344223344	1213121324342434
1111223344223344	1213122412343434
1111223344223344	1234121213342434
1111223344223344	1212131324243434
1111223344223344	1213122413342434
1111223344223344	1212131423342434
1111223344223344	1213142324132434
1111223344223344	1213231412243434
1111223344223344	1213141223342434
1111223344223344	1213122334142434
1111223344223344	1212133414232434
1111223344223344	1213241323142434
1111223344223344	1213122314243434
1111223344223344	1212133412342434
1111223344223344	1234121324132434
1111223344223344	1234121314232434
1111223344223344	1213142312342434
1111223344223344	1234121323142434
1111223344223344	1213231412342434
1111223344223344	1234121312342434
1111223344223344	1213231423142434
1111223344223344	1213142314232434
1111223344223434	1234121212343344
1111223344232344	1213211223434434
1111223344232344	1213243112324434
1111223344232344	1123243112324434
1111223344232344	1231121223434434
1111223344232344	1234121212334434
1111223344232344	1231121323424434
1111223344232344	1213241212334434
1111223344232344	1231122312434434
1111223344232344	1213231412324434
1111223344232344	1213122312434434
1111223344232344	1213121323424434
1111223344232344	1213121223434434
1111223344232434	1123241312423344
1111223344232434	1123243411223344
1111223344232434	1213243112324344
1111223344232434	1212131324423344
1111223344232434	1212133412423344
1111223344232434	1212133441223344
1111223344232434	1213122431324344
1111223344232434	1231121434223344
1111223344232434	1213241312423344
1111223344232434	1213243411223344
1111223344232434	1213241321324344
1111223344232434	1213241312324344
1111223344232434	1234121312423344
1111223344232434	1234121213423344
1111223344232434	1234121212334344
1111223344232434	1234121312324344
1111223422334434	1123231124432344
1111223422343344	1234121123323444
1111223432234434	1123231124432344
1111223432234434	1213231124432344
1111223432234434	1213243112432344
1111223432234434	1123243112432344
1111223432234434	1213122143432344
1111223432234434	1213241123432344
1111223432234434	1234121123432344
1111223432342434	1123241134223344
1111223432342434	1213241134223344
1111223432344234	1213241123323444
1111223432344234	1234121123323444
1111223432423344	1213122123344434
1111223432423344	1213243112233444
1111223432423344	1231122123344434
1111223432423344	1213243124132434
1111223432423344	1123243124132434
1111223432423344	1213243123142434
1111223432423344	1123243123142434
1111223432423344	1213241134232434
1111223432423344	1123241134232434
1111223432423344	1213231124243434
1111223432423344	1213241123342434
1111223432423344	1123241123342434
1111223432423344	1213231124342434
1111223432423344	1234121123342434
1111223432423344	1213241123243434
1111223432423344	1234121123243434
1111223432423434	1234121123243344
1111223432432344	1213122123344434
1111223432432344	1213243112234434
1111223432432344	1231122123344434
1111223432432344	1123243112234434
1111223432432344	1234121123234434
1111223432432344	1213241123234434
1111223432432434	1213243112234344
1111223432432434	1123241134223344
1111223432432434	1123243142123344
1111223432432434	1213241134223344
1111223432432434	1234121123243344
1111223432432434	1213243123124344
1111223432432434	1234121123234344
1111223432434234	1213243112233444
1111223434223344	1213122132344434
1111223434223344	1213243121233444
1111223434223344	1231122132344434
1111223434223344	1123243141232434
1111223434223344	1213243121243434
1111223434223344	1123243121243434
1111223434223344	1213243121342434
1111223434223344	1123243121342434
1111223434223344	1123122143432434
1111223434223344	1213241122343434
1111223434223344	1234121122343434
1111223434223434	1234121122343344
1111223434232344	1234121122334434
1111223434232344	1213241122334434
1111223434232344	1213122132434434
1111223434232434	1123243141223344
1111223434232434	1213243121324344
1111232223433444	1112221333244434
1111232223433444	1122112333244434
1111232223433444	1112221343344234
1111232223433444	1123211432234434
1111232223433444	1123211243324434
1111232223433444	1231112432243344
1111232223433444	1122113432234434
1111232223433444	1231112432234344
1111232223433444	1231112432234434
1111232223433444	1123211344234234
1111232223433444	1234111232234344
1111232223433444	1234111232234434
1111232223433444	1123213442134234
1111232223433444	1231112344234234
1111232223433444	1123212344134234
1111232223433444	1234112342134234
1111232223434434	1213211432233444
1111232223434434	1122113344232344
1111232223434434	1231112432243344
1111232223434434	1213112432243344
1111232223434434	1213112243233444
1111232223434434	1231114232233444
1111232223434434	1213112432233444
1111232223434434	1213211243233444
1111232223434434	1231112432233444
1111232223434434	1231112243233444
1111232223434434	1213212433142344
1111232223434434	1123213442132344
1111232223434434	1123211344232344
1111232223434434	1213211344232344
1111232223434434	1123213244132344
1111232223434434	1234111232233444
1111232223434434	1231112344232344
1111232223434434	1213213244132344
1111232223434434	1213214342132344
1111232223434434	1213212344132344
1111232223434434	1234112342132344
1111232223443434	1122113344223344
1111232223443434	1213211432234344
1111232223443434	1231112432243344
1111232223443434	1213112432243344
1111232223443434	1213212143324344
1111232223443434	1213211243324344
1111232223443434	1231114232234344
1111232223443434	1231112243324344
1111232223443434	1123213144223344
1111232223443434	1123211344223344
1111232223443434	1213211344223344
1111232223443434	1231112344223344
1111232223443434	1212113344223344
1111232223443434	1213112344223344
1111232223443434	1231112432234344
1111232223443434	1123213244123344
1111232223443434	1234111232234344
1111232223443434	1123213442123344
1111232223443434	1213212433124344
1111232223443434	1213214342123344
1111232223443434	1213214233124344
1111232223443434	1213112243234344
1111232223443434	1234112233124344
1111232223443434	1234112342123344
1111232232344344	1231112423323444
1111232232433444	1231112432234344
1111232232433444	1231112432234434
1111232232433444	1123213442134234
1111232232433444	1123213424134234
1111232232434434	1231112432233444
1111232232434434	1123213442132344
1111232232434434	1123213414232344
1111232232434434	1123213424132344
1111232232434434	1231112324432344
1111232232434434	1231112423342344
1111232232434434	1231112434232344
1111232232434434	1234112312233444
1111232232434434	1234112314232344
1111232232434434	1234112323142344
1111232232434434	1234112324132344
1111232233244344	1234112312423434
1111232233442344	1231112432234434
1111232233442434	1231112432234344
1111232233442434	1123213442123344
1111232233442434	1231112434223344
1111232233442434	1234112312234344
1111232233442434	1234112323124344
1111232233442434	1234112324123344
1111232233444234	1231112432233444
1111232233444234	1231112423323444
1111232233444234	1234112312233444
1111232233444234	1234112323123444
1111232234234434	1122113322443344
1111232234234434	1122113432432344
1111232234243344	1231112432323444
1111232234243344	1231112422334434
1111232234243344	1234112321323444
1111232234243344	1123213442312434
1111232234243344	1213112422334434
1111232234243344	1123213441223434
1111232234243434	1231112432324344
1111232234243434	1123213441223344
1111232234323444	1112221333244434
1111232234323444	1122113322443344
1111232234324434	1122113322443344
1111232234342434	1231112432324344
1111232234342434	1123213441223344
1111232234344234	1213112432323444
1111232234344234	1213212431323444
1111232234344234	1213214321323444
1111232234344234	1231112432323444
1111232234344234	1234112321323444
1111232234423344	1231112432233444
1111232234423344	1213112322344434
1111232234423344	1123213442132434
1111232234423344	1231112322344434
1111232234423344	1231112432342434
1111232234423344	1231112422343434
1111232234423344	1234112321233444
1111232234423344	1213112432342434
1111232234423344	1123212431342434
1111232234423344	1123213441232434
1111232234423344	1234112321243434
1111232234423344	1213112422343434
1111232234423344	1234112321342434
1111232234423434	1122113322443344
1111232234423434	1231114222343344
1111232234423434	1231112432243344
1111232234423434	1213112432243344
1111232234423434	1213112422343344
1111232234432344	1213112322344434
1111232234432344	1231112322344434
1111232234432344	1231112432234434
1111232234432344	1213112432234434
1111232234432344	1231112422334434
1111232234432344	1234112321234434
1111232234432344	1213112422334434
1111232234434234	1213211432233444
1111232234434234	1213112432233444
1111232234434234	1231112432233444
1111232234434234	1213212431233444
1111232234434234	1213214321233444
1111232234434234	1234112321233444
1111232242333444	1112221333244434
1111232242334344	1213211223344434
1111232242334344	1234112312233444
1111232242334344	1234112312243434
1111232242334344	1234112314232434
1111232242334434	1234112312233444
1111232242343434	1213211434223344
1111232243234434	1122113322443344
1111232243243344	1234112312423434
1111232243323444	1112221333244434
1111232243323444	1122113322443344
1111232243323444	1234112212343344
1111232243323444	1234112312344234
1111232322344344	1234112123323444
1111232322433444	1234112123234344
1111232322443434	1234112123234344
1111232323424434	1213112243233444
1111232323442434	1234112233124344
1111232323444234	1213112243233444
1111232323444234	1213112243323444
1111232323444234	1231114232233444
1111232323444234	1231112243323444
1111232323444234	1213212143323444
1111232323444234	1231112243233444
1111232323444234	1213214233123444
1111232323444234	1234112233123444
1111232324234434	1123213142432344
1111232324234434	1234112132432344
1111232324243344	1234112132323444
1111232324243344	1234112231323444
1111232324243344	1123212143432434
1111232324243344	1234112132423434
1111232324243434	1234112122334344
1111232324243434	1234112132324344
1111232324243434	1234112132423344
1111232324243434	1234112231324344
1111232324243434	1234112231423344
1111232324342434	1234112122334344
1111232324342434	1234112132324344
1111232324342434	1234112132423344
1111232324342434	1234112231324344
1111232324342434	1234112231423344
1111232324344234	1234112132323444
1111232324344234	1234112231323444
1111232342234434	1122113322443344
1111232342234434	1123213212443344
1111232342234434	1123213214432344
1111232342234434	1213213214432344
1111232342234434	1213214312432344
1111232342432344	1234112213234434
1111232344223434	1122113322443344
1111232344223434	1123213212443344
1111232344223434	1231114222343344
1111232344223434	1234112212343344
1111232344232344	1234112212334434
1111232422333444	1234112123234344
1111232422334344	1123212134432434
1111232422334344	1212113234432434
1111232422334344	1213212123344434
1111232422334344	1231112234342434
1111232422334344	1234112123243434
1111232422334344	1234112123342434
1111232422334344	1234112134232434
1111232422334344	1213112234342434
1111232422334434	1231112234432344
1111232422334434	1123213124432344
1111232422334434	1234112123342344
1111232422334434	1234112134232344
1111232422334434	1234112234132344
1111232422343344	1123212134432434
1111232422343344	1212113234432434
1111232422343344	1231112234423434
1111232422343344	1231112234324434
1111232422343344	1234112123323444
1111232422343344	1234112134223434
1111232422343344	1213213234412434
1111232422343344	1213112234423434
1111232422343344	1234112234312434
1111232422343434	1234112134223344
1111232423234344	1231112233442434
1111232423234344	1123212143432434
1111232423234344	1213112233442434
1111232423234434	1123213142432344
1111232423234434	1234112132432344
1111232423243434	1234112122334344
1111232423243434	1234112132324344
1111232423243434	1234112132423344
1111232423243434	1234112231324344
1111232423243434	1234112231423344
1111232423342344	1234112122334434
1111232423342344	1213212132434434
1111232423342434	1234112122334344
1111232423342434	1234112132324344
1111232423342434	1234112132423344
1111232423342434	1234112231324344
1111232423342434	1234112231423344
1111232423344234	1234112132323444
1111232423344234	1234112231323444
1111232423432434	1234112233124344
1111232432342434	1234112134223344
1111232432344234	1234112123323444
1111232432423344	1123212134432434
1111232432423344	1212113234432434
